resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,id_str,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,average_cadence,average_heartrate,max_heartrate,suffer_score,average_watts,device_watts,kilojoules
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,4907.8,1743,1804,22.5,Run,Run,,Garmin Forerunner 735XT,18363640956,18363640956,2026-05-03T17:33:19Z,2026-05-03T19:33:19Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,0,0,1,0,"{'id': 'a18363640956', 'summary_polyline': 'qvphH}n_MEOY}Ac@u@Yk@a@kBk@}Ao@aC]_@mBq@kBaAc@QeAo@GB]YMGM{@YUw@[}A]gA_@e@We@OcAWqBm@gAe@c@KeADe@L}BVwAZc@DSAkBJe@Rc@Bc@HmB~@u@Hm@Xs@?c@Bg@GI?AEG?cALAJGDe@RCAO[e@i@eAm@qBHmB`@e@Na@PkATa@NiAXiAP{@XkAPkATe@Kc@Ee@?W]@y@A}@B}@d@Ot@sANy@Hu@QcB[_@c@Oa@UUEQ?q@Fw@^S?MB]^Sf@Wh@ChA_@Z[Nc@HWL_@Xg@BkA\\e@?M`@JRf@CTEb@Cf@Ol@[jA[`@L\\Zd@X`@NZE`@JNt@Hr@Ev@e@hA[h@e@Va@d@cCx@]\\?x@_@ZOH}@d@aAXe@Rk@Ni@FiA@gAj@NbBJ\\NA~@Hh@i@h@W~@[b@KrBSlBm@`@WrCq@f@?b@F^^ZNd@A^[Vm@Rq@\\]JIb@OjAQ', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.750536, 2.295327]","[48.765802, 2.299334]",2.816,3.936,True,False,True,77.0,56.2,19467848249,19467848249,garmin_ping_566637645192,False,2,0,False,82.6,168.0,186.0,114.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,5123.8,1881,1884,31.5,Run,Run,,Garmin Forerunner 735XT,18295557904,18295557904,2026-04-28T17:16:26Z,2026-04-28T19:16:26Z,(GMT+01:00) Europe/Paris,7200.0,,,,1,1,0,1,0,"{'id': 'a18295557904', 'summary_polyline': 'g`ohHys_Me@NONMRSPm@D[f@SNk@a@EAeA`@_@Hr@e@f@G~@n@XCRi@N{@hAc@b@Ed@Ad@Ub@CLDd@Eb@KxAoAr@g@^FLLl@hANACC?XTx@RhAn@dBh@|BPf@N^T\\`@j@h@h@Zd@Ft@`@jBVjBx@tEJr@\\tAHz@?NM`@@TKp@]ZHr@Lh@Nv@?PILe@Ta@^o@`@]h@}@~@e@PEDCr@VjADj@?F]^IDWj@UdE@`@F|@XtAc@TkAPa@V_@\\{BzBk@La@M_AoCiAeC]][?eAx@_@`@c@DSG_@SOq@Uq@Wo@Yi@YAa@VaBvAe@Te@JQAM_@JXJ@V[v@oAVEd@Cb@]Pw@Ms@[g@Wm@y@iE]_@Uc@y@sCqBmFGs@A}@Ck@MyAKo@Wo@o@i@yA_BSYa@u@c@[CIa@]i@Qc@?c@^On@Vn@|@vAXh@Tl@v@hC~@tBZf@Zb@h@|ARt@Bt@Dx@DNTn@ZbCFFBATSTEJh@Tp@`@RbAe@Va@s@sDWs@c@y@Sm@UmAWa@Kw@MkDQy@Wm@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740731, 2.297249]","[48.748294, 2.294005]",2.724,4.22,True,False,True,86.1,52.5,19399029462,19399029462,garmin_ping_564508029324,False,0,0,False,81.7,154.1,186.0,75.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,3355.5,1400,5149,25.9,Run,Run,,Garmin Forerunner 735XT,18287326804,18287326804,2026-04-26T07:16:57Z,2026-04-26T09:16:57Z,(GMT+01:00) Europe/Paris,7200.0,,,,0,1,0,1,0,"{'id': 'a18287326804', 'summary_polyline': 'q_ohHss_Mi@HcAz@c@@Yl@Nd@Hj@]xACTD\\Gh@c@Xe@Vc@ZsBtAa@RYh@XxAFp@ERMnByA~A]Ti@Xc@Pe@LQT\\nDR|ARp@zAzDVdAn@|A@d@}@dAc@P[e@]yA[gBQq@Mw@Sm@BYFGq@hCTr@RbA`@`CB|A{@hA]Rs@h@k@b@YZ[n@eAhBsJvHh@Qp@?TWfA_Bj@[\\_@f@e@\\e@L]Vk@^]v@kAdA}@|@oAt@w@Xe@BOMaBv@gAbAy@R[i@eCSm@]_@STCwAIk@EqAAc@Be@EoAXSd@S^YfB{Ad@o@CiCIw@Mq@Zg@~@aAlDgC', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740506, 2.297358]","[48.742367, 2.297057]",2.397,3.775,True,False,True,77.7,52.3,19390735254,19390735254,garmin_ping_564268029052,False,0,0,False,79.8,128.0,150.0,16.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied dans l'après-midi,4970.2,1497,1497,26.8,Run,Run,,Garmin Forerunner 735XT,17899835254,17899835254,2026-03-29T11:15:38Z,2026-03-29T13:15:38Z,(GMT+01:00) Europe/Paris,7200.0,,,,2,1,0,1,0,"{'id': 'a17899835254', 'summary_polyline': 'efohHg||LlA|CPj@Jl@bCpIRn@Xj@l@tBvAdEPr@`@~@v@lAVf@^f@`@^lBlC`@^h@v@d@Vt@Rb@Gb@WFOBs@i@sCkAqE_@{@q@oAm@aBWs@y@yC}@kE]yBe@_Ba@eBo@_GQw@Ys@]i@Ym@Ms@Uu@Yg@c@KaAr@YJe@HM@i@UKEIK}@mBa@sAIi@wAeCy@eD[o@_@i@c@uAQs@Uk@c@w@e@wAMw@Qy@QsBSeBSiAKQa@a@i@aAiAqBeAs@a@]s@Uc@Ye@O_@[eAaBMAe@Ta@H[Ri@r@Ub@eAbCo@zBMdAHl@X`AJb@^x@p@bDLnDP`BJzADPRrAf@jDd@vBR\\^`@|@v@|@n@t@^|CfCdAfA', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.745009, 2.285497]","[48.745038, 2.285981]",3.32,4.625,True,False,True,70.3,52.4,18999579466,18999579466,garmin_ping_551964280312,False,1,0,False,86.1,173.8,189.0,108.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied dans l'après-midi,9588.6,3878,3912,80.7,Run,Run,,Garmin Forerunner 735XT,17816484714,17816484714,2026-03-22T12:44:24Z,2026-03-22T13:44:24Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,"{'id': 'a17816484714', 'summary_polyline': 'cn{hHyq_MxAdB\\d@Vb@z@dA|AxAH@`@KTOTG\\ZBHZ`@d@^b@PZHd@?l@HhAOb@?f@I`@U^c@Xe@`@_@l@_@lA}@`@Kv@BPQ^UpAWd@CT@p@Rz@`@d@JpAHhA@PCXi@VmBRq@b@V^p@^\\RVvClCxAbB`@Xb@R~@DLFZNfAd@l@\\\\`@|@x@x@pAh@d@RJn@VfAT\\Ld@LlAHd@P`@Z\\`@b@Tb@LjB\\d@DnADv@PXP`@b@d@Kd@FHp@Xl@d@SROd@FZb@\\`@Zh@XIDIb@@FFXf@XTd@N|@v@b@Rd@PdBvAd@Vr@h@x@`AbAx@tD|Af@L\\`@b@XRd@Hb@bAr@JDd@At@W`@]`@Un@KLPF\\z@h@b@LRGFK`@Ud@LXf@`@PJ?hAPf@A~@H`Bd@dACbBBnAJb@JjBZb@VbARr@f@b@D\\OrAHjAP\\Kb@PRFlALz@NT?f@IZ?b@FdAFb@Hb@Nb@T^VdAf@d@DbAKfAYb@Ob@Kd@B`ARf@@d@Md@EjAE`AR~@z@|@NhADlABV?jAMf@DhAEb@Dd@?d@KZ_@b@SjAEpAJf@?^Vb@DnAI|AAz@@\\Cl@@fAi@VINNJRb@Hf@Rb@LjAKfAa@j@?XLv@PRT?BCDUF?H^Pf@O`@Qb@Bb@FXCbBDrBTlAH~@Lt@Xd@Lf@D`@OxAwA\\QRq@^kDHeAE{@d@aBNsAf@sCNiA~@uER}BPgAHwDLw@LUXqCPIDk@[c@Ik@Aw@CSmAuDuBwESo@\\aA\\a@Ta@h@o@Vo@NYV{@Bw@I{@F{EFoBHu@Jw@DGBq@ACCw@Be@VwAHu@?STuBBcAHa@Fw@Ni@p@yDRsB`@DZ@^Cl@BhARA|@Op@e@lAOPe@@Yd@QdAVZZRf@d@`@R^`@L^Q~@DNDA`A^x@DvBXXj@h@|CX^n@Fd@NJXJ^BrBGt@P|BLt@@PLdA\\nBl@~Al@rAh@zAVf@fAdB\\TNRDd@Vv@Mz@Xh@Vj@^Vb@N`Ap@d@L', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.808445, 2.299722]","[48.746475, 2.291774]",2.473,3.689,True,False,True,104.6,51.4,18915790753,18915790753,garmin_ping_549239483972,False,0,0,False,82.6,161.6,176.0,221.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le midi,9292.2,3482,3482,111.6,Run,Run,,Garmin Forerunner 735XT,17815411116,17815411116,2026-03-22T11:42:13Z,2026-03-22T12:42:13Z,(GMT+01:00) Europe/Paris,3600.0,,,,10,0,0,1,0,"{'id': 'a17815411116', 'summary_polyline': 'k_ohHos_Mc@EOD[\\_@Xe@E[VEr@CJDVL\\@LWbBJr@_@`@mBlA{AhAgA`@IPBl@ZbCHx@Jf@Yj@}@v@gAn@a@Xc@P]HCF?x@JbCTnBUj@[b@]\\Or@ATZv@Pn@RpAJv@@v@Fj@ALm@v@aB~@_@j@_@ZsA~Bs@xA[f@aAz@S@GDi@bAi@r@UHY@e@Pc@V_@|@]`@}@~@a@ZQLM?a@Xa@Za@Va@\\E^E@Ok@SYIAEBQn@Yb@s@y@[c@kBs@QKy@m@{B_Ag@KoB{@kA_@e@GcAu@kAe@YEeBIeBz@e@HkAEkAMmAa@mBMoAQk@@e@DeAGe@He@RYHKGAe@[MWSq@]IBMPc@N{@P]BMAe@Q_Ao@KO[Ce@Nc@RYDo@Bc@CoEVUGa@Wg@MmA?c@B}@Ra@ZaATg@EoBEgAKeBFqBBc@IgAk@e@A]H}@EeAFiGIc@FaBd@a@Ca@Ia@QaAm@c@UiCe@KAe@Bc@LI?uBUgAYe@Ds@MwAMU?SDe@?k@g@gAY_AKy@Gi@Ke@EqCS_AQc@?]K_@GmDOe@?Um@[g@c@Ge@Bc@Xc@Ao@Ic@oAk@?g@PqBbAu@i@w@mAc@Ga@o@e@Se@Me@Q_@a@YQe@SoAe@]e@u@sA[Ka@SwAiAc@Q{@Y_@c@eA]MOYg@a@YUF[T[GQk@Qc@e@k@a@HYf@QFGy@Ss@IKg@Ac@PW?So@y@Kg@?e@Bc@C{@Sy@[y@Su@uAc@O_C[c@UOE}A[mAm@]][c@e@_@i@w@_@]UYkAi@g@IiAN_@Y]_@Wi@aAkAgBqA_@_@w@o@a@a@Ug@_@]e@EUf@Iz@Kv@Un@i@KkAOwBKoBEa@MWEi@J_@Zc@Je@TgAv@cA\\{@`@kBjAe@Jw@Xe@BqBa@e@U_@a@Yg@SKaAd@i@Di@a@a@a@oAaBYm@_@a@w@qA[a@_B}A_@g@[k@aAeASk@Cg@So@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.7406, 2.297419]","[48.810125, 2.300376]",2.669,4.711,True,False,True,104.6,52.2,18914703113,18914703113,garmin_ping_549216157988,False,6,0,False,82.2,148.9,182.0,122.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,4987.1,2026,2065,22.7,Run,Run,,Garmin Forerunner 735XT,17814360939,17814360939,2026-03-10T18:20:21Z,2026-03-10T19:20:21Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,"{'id': 'a17814360939', 'summary_polyline': '{~nhHqs_Mc@Ag@B{@|@c@@Qr@E\\Th@UrACb@FZWj@YZa@Xk@h@cAp@m@b@i@ZUDGn@^rBHr@Dt@]h@y@~@c@ZcAh@c@Lc@`@UgAOSUK]c@Sg@y@eAe@{@QSa@Sa@]]Uk@Ms@{@[i@Bi@Uk@OcA_Ay@w@qAYi@s@iBYi@Wk@i@oBUiBM}BO{A]o@BMJW?}AGw@G_@mBQoB_@e@Ee@@wAGy@MIECQDeACy@XuCE_@uAcBc@SmAa@_@[Cq@?}@FoAN_B@]a@Sc@Yo@Wc@Ge@Qa@_@a@We@SyAUiBs@kBc@c@]c@Mg@Hg@ImAa@m@?e@K_@Cm@Se@H_@`@SPWL}@x@_@b@u@vA_A~@c@V_@^Of@]`@u@p@u@JEBCJCt@e@P_@\\Qd@[vAM@w@k@e@KGBCDDJ@?d@tBVf@XT\\z@HzB?x@FN~@Md@?l@IAR^?CFB?t@IJLN~@JrANbAFp@FRHv@`@fC|AzDlBfD`@^`@?PYz@s@lCcDP_@`@Wb@F\\?bANVhAHH?v@DpAJp@Zb@RNTL^DJNPx@JLb@LVi@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.74055, 2.297465]","[48.75448, 2.297115]",2.462,3.673,True,False,True,77.2,51.4,18913640717,18913640717,garmin_ping_549196314765,False,0,0,False,79.9,141.2,153.0,53.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied dans l'après-midi,3143.5,1225,3644,28.6,Run,Run,,Garmin Forerunner 735XT,17649188596,17649188596,2026-03-08T13:11:26Z,2026-03-08T14:11:26Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,"{'id': 'a17649188596', 'summary_polyline': 'c_ohHct_Me@@g@DYh@[LG?MGC@KNCf@GBQCg@[e@Ee@Lw@Ze@Le@T[f@c@Ze@Pe@Ae@Q{@x@g@RgBdAa@PqBd@o@Ze@B_@Ce@PCH@XQp@HTd@j@^^h@RHFBJcf@uFABb@o@~@cBDWAU[w@Ig@AYBWEy@SgACq@Bk@j@eDj@wDQ[a@YuAo@_@]c@YMSUy@Hs@Bu@Hw@BuAJyAPs@LwBNcARsBPu@Js@Fu@HQjA@ZBz@LfARzAf@vCLd@A`@BhAJr@Nd@RRFh@Bt@J`AAf@B~@VnAEp@LjALp@T~@Jd@Jb@Nf@Fd@?|@Fn@LNDv@AlAH', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740536, 2.297296]","[48.743198, 2.302241]",2.566,3.55,True,False,True,76.9,52.0,18747415839,18747415839,garmin_ping_543798675638,False,0,0,False,79.5,135.3,170.0,22.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,4981.7,1886,1903,12.1,Run,Run,,Garmin Forerunner 735XT,17616527220,17616527220,2026-03-05T18:14:33Z,2026-03-05T19:14:33Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,"{'id': 'a17616527220', 'summary_polyline': '_dohHeq_Ma@PIv@XXBn@MZIr@H^ELa@^eAr@u@p@}AnAk@\\YTn@tCLt@Hx@INc@XaAx@gB`Ac@BYRKTb@lCDx@P`AtAhD`AfDx@dAHPXtAVr@p@~APp@_@y@So@g@eAc@cB_@c@[g@cA_DgAaCS{A_@sD]gCs@i@u@sAm@s@Ye@]]o@_@W]a@S]Gc@YUSk@aAEBJl@NBD?NDZVr@`@b@Zt@^\\\\d@p@\\Vx@lAz@r@N`@TxAPnCL~@^nAb@`AVpAf@fBh@jAh@p@j@~AVl@Nt@HRc@cBk@_BS[]a@oCuH[{AKaBWoBGiAG[a@]UKg@{@{@cA]o@]_@]Sk@i@WIm@Kq@o@a@u@KBFd@HJNA^XhAl@b@\\PH`@XlBjBh@x@VX`@XHRRbBLt@Ht@DtALx@H\\JJCw@q@iEMsASo@SM]]OUUg@S[a@]o@eAi@YaAs@c@Ka@]w@mABu@CW?GPSr@Kd@W`@a@f@IV?^Qz@Wf@Gd@m@d@Od@Bd@AX]b@DPCTF', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.741375, 2.296846]","[48.743819, 2.296536]",2.641,4.56,True,False,True,71.3,52.2,18714460618,18714460618,garmin_ping_542723456995,False,0,0,False,80.8,158.5,187.0,91.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,5052.2,1747,1747,21.0,Run,Run,,Garmin Forerunner 735XT,17591370805,17591370805,2026-03-03T17:40:42Z,2026-03-03T18:40:42Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,0,0,1,0,"{'id': 'a17591370805', 'summary_polyline': '{_ohHis_Mc@Mc@TUl@m@FUj@Kh@Tj@Ev@On@Ld@[j@}AbBcAx@a@`@eAl@ZhB@d@MXJn@Ed@a@l@c@^]`@cAl@eA`@KJG@EKIo@IOs@_@QSS]{@gAWc@]e@c@Wk@s@eA_@_@_@c@m@KGc@C[m@a@Se@Pa@\\_@f@o@hAIBYh@_@bACRYn@Mp@Cv@j@~Bf@hAJXR`AXlD?t@RtBB|@PvA\\jBTjB^bBz@lA\\\\`CfBxAjB^\\b@XHBRLhAz@\\b@bBfBb@\\\\b@d@T^EJIjCsB^a@XOHNJt@Xn@j@`BhApEnApDdCfIx@vBrApEPf@Xh@jAxAnAvB\\d@jBtB`@l@\\JdAJt@KNSM_Bq@}COs@IaAc@cAQo@]e@QO}@kDoAqDe@sBMy@c@gBY_@Uk@Oo@OsAIsA[uBG{@Qu@W]Ue@g@gBYo@OUg@iA]G_Ap@c@r@KH_@OUCu@aBa@kAg@iAw@sA[o@Kw@_@gB', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740529, 2.297404]","[48.745857, 2.290708]",2.892,3.925,True,False,True,77.2,52.2,18689277878,18689277878,garmin_ping_541931176120,False,0,0,False,83.1,152.3,173.0,72.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le midi,2387.5,757,757,12.7,Run,Run,,Garmin Forerunner 735XT,17563129722,17563129722,2026-03-01T11:13:59Z,2026-03-01T12:13:59Z,(GMT+01:00) Europe/Paris,3600.0,,,,2,1,0,1,0,"{'id': 'a17563129722', 'summary_polyline': '', 'resource_state': 2}",False,False,False,False,everyone,False,,[],[],3.154,4.57,True,False,True,56.1,53.7,18660851160,18660851160,garmin_ping_541018089347,False,0,0,False,84.8,161.0,180.0,40.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le midi,5060.5,1831,1866,17.9,Run,Run,,Garmin Forerunner 735XT,17562653520,17562653520,2026-03-01T10:30:59Z,2026-03-01T11:30:59Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,"{'id': 'a17562653520', 'summary_polyline': '__ohHct_MULa@Ea@VYf@c@IQHUp@L\\@x@Q|AJ~@{AbAcAv@wBvAQPOJIJ?Dl@hE@v@]d@_B`BgAl@q@PMn@Bv@Fp@Bx@Lx@Pr@Xl@dAjCz@`CPt@Ir@Wf@_@^SO]c@_@_Aa@@ONSm@K{@[cAI}A_@{BUk@gAwBSm@Wg@Ms@Su@a@aAk@cA]i@YYYs@Dy@Nw@IWMIm@gA_@g@G@CT^n@\\`@VFBDb@NbAn@r@Z^Vz@dA^^b@x@^XXf@n@lGNp@Hr@h@|AdAdCb@~A', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740526, 2.297378]","[48.744644, 2.286316]",2.764,4.02,True,False,True,77.2,52.3,18660370957,18660370957,garmin_ping_541010364395,False,0,0,False,81.1,152.1,172.0,75.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,5015.3,1928,2009,7.6,Run,Run,,Garmin Forerunner 735XT,17521461337,17521461337,2026-02-25T17:51:33Z,2026-02-25T18:51:33Z,(GMT+01:00) Europe/Paris,3600.0,,,,2,0,0,1,0,"{'id': 'a17521461337', 'summary_polyline': 'w_ohHms_M_@Gc@R]f@c@H_@T?FWn@E?UUa@MSEOBkA\\_@Pa@X}AbB{@Gy@?DBCB_@NW?IBeCxA[R_@Zs@Xe@H_@\\a@@g@I{@FRZSd@lA|Ar@^j@f@FBn@^h@v@`AbAh@t@j@d@Rl@Dn@Jr@ZtDPt@dB~EHd@Tl@z@bAFL^~Aj@`BXj@d@fBCr@IRk@`@]^[h@MJ_@Xa@N_@IKa@BIZj@D?Zk@NOFMZa@v@H^]Rs@Kq@]i@Sq@Kw@]iBQu@[UEDDTAR_@`@g@b@_@HQe@u@sCQqA_@{Aa@SYWUs@G_@o@sA{AoDYeAi@yAq@mAWo@[e@Ym@?EPq@RWv@DVJ~@j@`@b@Xb@x@|@d@x@`@\\Z`@X|A\\fDVjBTr@b@`Ax@fCv@lBAt@]f@a@b@c@D}@oCo@eDSm@a@S[k@a@_Bq@eAYk@Sm@m@qAe@gBo@iAUo@]k@[c@Yg@CMTgA?GAGg@uAKMYb@@Pj@~@Tn@Rr@Xf@Xl@x@tA~@xCXh@n@xAr@lAPp@Lx@Pr@Bt@Pt@Nb@Nn@TrADDZS^V', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.740518, 2.297382]","[48.744178, 2.286917]",2.601,4.0,True,False,True,77.3,52.4,18618914921,18618914921,garmin_ping_539590892241,False,0,0,False,80.5,140.9,169.0,47.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,0.0,1,1,0.0,Run,Run,,Garmin Forerunner 735XT,17479656503,17479656503,2026-02-22T08:08:10Z,2026-02-22T09:08:10Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,"{'id': 'a17479656503', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,everyone,False,,[],[],0.0,0.0,True,False,True,0.0,0.0,18576922638,18576922638,garmin_ping_538244451561,False,0,0,False,,69.0,69.0,0.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,4377.3,1782,1810,34.1,Run,Run,,Garmin Forerunner 735XT,17479606392,17479606392,2026-02-22T07:23:26Z,2026-02-22T08:23:26Z,(GMT+01:00) Europe/Paris,3600.0,,,,0,1,0,1,0,"{'id': 'a17479606392', 'summary_polyline': '_njhHiqxLV\\fAl@\\VBHH`@TtAf@Sh@[`@_@`@}@Ig@FM`@TTDd@?x@RnCfAnA`A|@z@h@v@b@Vn@V~AbAD@`@YFMAE\\o@fAsDhA{Bd@sAn@yAh@aB`@_ANeACK[c@y@_A]e@gAaAgBkAq@k@qBiAu@aAW^}@bEDf@Rr@Zx@Bv@Op@iAbCQl@[^s@IaByAg@]c@Yc@GMTSj@Op@i@`BYl@q@hDGh@KDYQ_@g@Wq@[Gq@W_@_@s@_AcAu@y@oA_@a@y@qAGm@_@oAC_@_@kBUaAWi@E?F?BD]KQUo@mAM}@_@_@Wq@Wi@_@c@u@qAa@]E]Wu@s@iAQq@Ia@o@qBQo@[c@IYUa@Wg@FKNRz@`Bj@v@NjAGT@VHTVl@`@`@bAfCZl@Jf@ISk@{@]sAmBmE[g@W{@_@yBW[@BC?n@vAXh@j@x@JVClAN`@DTn@n@Zj@p@|@\\j@H^@^ALs@w@OM', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.720539, 2.263334]","[48.723532, 2.268856]",2.456,4.6,True,False,True,103.1,81.7,18576871511,18576871511,garmin_ping_538241010706,False,0,0,False,83.5,136.6,170.0,29.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied le matin,15093.1,7171,7357,144.3,Run,Run,,Garmin Forerunner 735XT,17448422430,17448422430,2026-02-19T08:26:48Z,2026-02-19T09:26:48Z,(GMT+01:00) Europe/Rome,3600.0,,,,0,0,0,1,0,"{'id': 'a17448422430', 'summary_polyline': 'qiejG_hrcATxA^^Rj@^`@`@tAh@lADN?z@FTj@p@Bf@`APVGd@DXv@_AlFZfAATNl@Xx@Oj@c@vCgAhE_@nC}@lE{A|JsCpNuB`JWl@kBzHg@vA}@`E{A`F_@pBi@lBIp@Nl@XZtA~@fAn@^J`@o@NoBXw@n@eDf@kAr@uCh@{Ab@}BfAwD^gBr@mB?o@Ge@vBaLzB{InBn@HPRQ`@TP~AFQBLDzBJDtCs@dB?pASRjA@xAPl@b@TfDPRz@Dj@n@h@d@N^^lAj@|A{B|@eCtAsCj@}ATaBBq@KMa@\\g@v@k@rA]X[UIu@Fs@Tk@\\_@~@c@N[Qk@_@_@e@Ic@Ju@l@@WHI~@i@D[IYH@]WEA{@oAK]t@iCTmAhAmCd@uAHIZT`B~Dt@j@b@CVg@`@_EAk@FEpBh@z@Bx@b@rBATIf@yAd@i@vBe@l@]Xc@As@[_@cAa@]YWs@Bq@dBoFl@iDb@cFKK@}@_Am@k@g@Kk@S_@g@[yAqB{@y@aAgCWe@Lm@NWl@K]uAv@mDjA_DrAgBReA\\g@b@QhC|@hBbAvB\\TPDTbBl@^`@rDh@b@`@d@Fr@j@H@NQp@RJKFi@CQf@HBK^L?b@xCcF`@}@l@u@\\_AXc@Pm@PiB@sAg@oFYqAH[UcBFo@Ro@\\a@`@Kr@@^XZb@Rh@DjDNDJr@JPADx@b@|@Ar@m@\\aAFg@E{CF}CSuAm@oA_Aw@gC]]a@McBPk@v@q@bAEHUb@Br@s@R}@V?AKqACm@QmAaAy@eAeBwCi@sA]c@O_@o@y@_@WgA]wBKqCdAkAbAmANAKgD_BYCELEA@INFDSFE]}Dx@sH?SWm@UmCc@cCk@oGm@}Bm@wAkA^]\\[p@IBSxAMnCLZDt@c@tEOt@EHa@EiAg@uAlDQGJGG@@EFBI@c@jAiDlMg@tA?XNn@YzAE|@MV_@XWEu@Jc@KeHaFYq@}BA_@QgAC{B\\GD]xBMLEAXSYCZpA@x@LX@hAFr@GTQrBJl@F@]l@UxAc@CQNMS_@Fk@r@CGc@Li@Io@Di@f@a@Cc@Tu@dA{AGgAH]E', 'resource_state': 2}",False,False,False,False,everyone,False,,"[43.778409, 11.241711]","[43.777585, 11.249649]",2.105,5.788,True,False,True,117.9,44.4,18545550233,18545550233,garmin_ping_537145559783,False,0,0,False,81.7,147.8,195.0,207.0,,,
2,"{'id': 35493527, 'id_str': '35493527', 'resource_state': 1}",Course à pied en soirée,5026.3,1569,1572,22.9,Run,Run,,Garmin Forerunner 735XT,17375788893,17375788893,2026-02-12T17:24:45Z,2026-02-12T18:24:45Z,(GMT+01:00) Europe/Paris,3600.0,,,,2,0,0,1,0,"{'id': 'a17375788893', 'summary_polyline': 'ylohHsw}LSw@Is@cAaCYeAi@uAW{@q@uAUu@KqA]iCOwACMu@o@]g@oAuBWm@e@Sk@_@a@O]Ua@]}AmBe@Gc@Pa@X_@^o@dBk@x@q@lBOp@Iz@@|@Fz@h@~Av@vCFv@HnCJvBR`B\\hBTdB`@fB^r@^d@~@|@d@\\n@l@t@j@~@z@b@Xd@R^XzAlA|AxAx@fAv@d@d@SdAo@`@Y`AaA`@UFBFz@V~@BNdBbFX~@~@xDj@bBPr@dAvCz@~C|AdEPp@\\^x@nA|@jAXn@d@p@b@^~@n@RZ^\\~@T`@Ap@ODG?M[kB{@aDk@{Ag@aBUm@q@wAQo@u@eDi@_BwAoGw@sCMy@O{Ak@gDm@aBwAuE[a@[CcBlAc@@', 'resource_state': 2}",False,False,False,False,everyone,False,,"[48.745446, 2.285074]","[48.74472, 2.287326]",3.204,4.333,True,False,True,70.4,52.4,18472595954,18472595954,garmin_ping_534596482986,False,2,0,False,85.5,163.8,179.0,90.0,,,
